id	chr	start	end	tss
MEA1	6	43011143	43016868	43016868
MEAF6	1	37489993	37514766	37514766
MEAK7	16	84476355	84554033	84554033
MECOM	3	169083499	169663775	169663775
MECP2	X	154021573	154137103	154137103
MECR	1	29192657	29230942	29230942
MED1	17	39404285	39451272	39451272
MED10	5	6371874	6378571	6378547
MED11	17	4731428	4733608	4731428
MED12	X	71118556	71142454	71118556
MED12L	3	151085697	151437072	151085697
MED13	17	61942605	62065278	62065278
MED13L	12	115957905	116277693	116277693
MED14	X	40648305	40735858	40735858
MED15	22	20495913	20587632	20495913
MED16	19	867630	893218	893218
MED17	11	93784227	93814963	93784242
MED18	1	28329002	28335965	28329002
MED19	11	57703714	57712323	57712323
MED20	6	41905354	41921139	41921139
MED21	12	27022546	27066343	27022546
MED22	9	133338312	133348131	133348131
MED23	6	131573966	131628242	131628242
MED24	17	40019097	40061215	40061215
MED25	19	49818282	49840383	49818289
MED26	19	16574907	16629062	16629062
MED27	9	131852928	132079867	132079867
MED28	4	17614641	17634105	17614641
MED29	19	39391303	39400641	39391303
MED30	8	117520713	117540262	117520713
MED31	17	6643311	6651634	6651634
MED4	13	48053323	48095131	48095131
MED6	14	70581257	70600690	70600690
MED7	5	157137424	157159019	157159019
MED8	1	43383917	43389808	43389808
MED9	17	17476994	17493221	17476994
MEDAG	13	30906271	30925572	30906271
MEF2A	15	99565417	99716466	99565417
MEF2B	19	19145567	19192131	19192131
MEF2C	5	88717117	88904257	88904257
MEF2D	1	156463727	156500779	156500779
MEFV	16	3242027	3256633	3256633
MEGF10	5	127290796	127465737	127290796
MEGF11	15	65895079	66253747	66253747
MEGF6	1	3487951	3611508	3611508
MEGF8	19	42325609	42378769	42325609
MEGF9	9	120600811	120714470	120714470
MEI1	22	41699503	41799456	41699503
MEI4	6	77650274	77927028	77650274
MEIG1	10	14959388	14988050	14959388
MEIKIN	5	131806990	131945698	131945698
MEIOB	16	1833983	1884294	1884294
MEIOC	17	44656404	44690308	44656404
MEIS1	2	66433452	66573869	66433452
MEIS2	15	36889204	37101299	37101299
MEIS3	19	47403124	47419527	47419527
MELK	9	36572862	36677683	36572862
MELTF	3	196988621	197029817	197029817
MEMO1	2	31865060	32011230	32011230
MEN1	11	64803510	64811294	64811294
MEOX1	17	43640389	43661922	43661922
MEOX2	7	15611212	15686683	15686683
MEP1A	6	46793389	46839782	46793389
MEP1B	18	32185069	32220404	32185069
MEPCE	7	100428790	100434118	100428817
MEPE	4	87821411	87846817	87821411
MERTK	2	111898607	112029561	111898607
MESD	15	80946289	80989828	80989828
MESP1	15	89748661	89751310	89751310
MESP2	15	89760591	89778754	89760591
MEST	7	130486171	130506465	130486171
MET	7	116672196	116798386	116672196
METAP1	4	98995659	99062809	98995659
METAP1D	2	171999943	172082430	171999943
METAP2	12	95473520	95515839	95473520
METRN	16	715118	719655	715118
METRNL	17	83079609	83095122	83079609
METTL1	12	57768471	57772119	57772119
METTL11B	1	170145959	170168866	170145959
METTL14	4	118685392	118715433	118685392
METTL15	11	28108248	28527041	28108248
METTL16	17	2405562	2511891	2511891
METTL17	14	20989973	20997035	20989980
METTL18	1	169792529	169794963	169794963
METTL21A	2	207580631	207625928	207625928
METTL21C	13	102685744	102694504	102694504
METTL22	16	8621683	8649654	8621683
METTL23	17	76726830	76733936	76726830
METTL24	6	110245928	110358272	110358272
METTL25	12	82358528	82479239	82358528
METTL26	16	634427	636366	636366
METTL27	7	73834590	73842516	73842516
METTL2A	17	62423875	62453385	62423891
METTL2B	7	128476729	128506602	128476748
METTL3	14	21498133	21511342	21511342
METTL4	18	2537525	2571509	2571509
METTL5	2	169810081	169824931	169824931
METTL6	3	15381275	15440566	15440566
METTL7A	12	50923472	50932510	50923472
METTL7B	12	55681678	55684611	55681678
METTL8	2	171317405	171434802	171434802
METTL9	16	21597218	21657473	21597218
MEX3A	1	156072013	156082465	156082465
MEX3B	15	82041778	82046119	82046119
MEX3C	18	51174550	51218333	51218333
MEX3D	19	1554669	1568058	1568058
MFAP1	15	43804492	43824690	43824690
MFAP2	1	16974502	16980632	16980632
MFAP3	5	154038906	154220478	154038906
MFAP3L	4	169986597	170033031	170033031
MFAP4	17	19383442	19387190	19387190
MFAP5	12	8637346	8662888	8662888
MFF	2	227325151	227357836	227325151
MFGE8	15	88898683	88913381	88913381
MFHAS1	8	8783354	8893630	8893630
MFN1	3	179347709	179394936	179347709
MFN2	1	11980181	12015211	11980181
MFNG	22	37469063	37486393	37486393
MFRP	11	119338942	119346705	119346705
MFSD1	3	158732198	158829719	158732198
MFSD10	4	2930561	2934834	2934834
MFSD11	17	76735865	76781449	76735865
MFSD12	19	3538261	3574290	3574290
MFSD13A	10	102461395	102477045	102461395
MFSD14A	1	100038095	100083377	100038095
MFSD14B	9	94374569	94461042	94374569
MFSD2A	1	39955112	39969968	39955112
MFSD2B	2	24010081	24063321	24010081
MFSD3	8	144509070	144511213	144509070
MFSD4A	1	205568885	205602918	205568885
MFSD4B	6	111259327	111445354	111259327
MFSD5	12	53251251	53254406	53251251
MFSD6	2	190408355	190509205	190408355
MFSD6L	17	8797110	8799365	8799365
MFSD8	4	127917799	127966034	127966034
MFSD9	2	102714630	102736888	102736888
MGA	15	41621224	41773081	41621224
MGAM	7	141907813	142106747	141907813
MGAM2	7	142111749	142222324	142111749
MGARP	4	139266165	139280225	139280225
MGAT1	5	180784780	180815652	180815652
MGAT2	14	49620799	49623481	49620799
MGAT3	22	39457012	39492194	39457012
MGAT4A	2	98619106	98731132	98731132
MGAT4B	5	179797597	179806952	179806866
MGAT4C	12	85955666	86838904	86838904
MGAT4D	4	140442262	140498377	140498377
MGAT5	2	134119983	134454621	134119983
MGAT5B	17	76868404	76950393	76868404
MGLL	3	127689062	128052190	128052190
MGME1	20	17969018	17991122	17969018
MGMT	10	129467190	129770983	129467190
MGP	12	14880864	14885857	14885857
MGRN1	16	4616493	4690974	4616493
MGST1	12	16347142	16609259	16347142
MGST2	4	139665768	139740745	139665768
MGST3	1	165631213	165661796	165631213
MIA	19	40771648	40777490	40771648
MIA-RAB4B	19	40771648	40796943	40771648
MIA2	14	39230231	39388513	39230231
MIA3	1	222618097	222668007	222618097
MIB1	18	21704957	21870957	21704957
MIB2	1	1615415	1630610	1615415
MICA	6	31399784	31415315	31399784
MICAL1	6	109444062	109465968	109465968
MICAL2	11	12094008	12359144	12094008
MICAL3	22	17787649	18024561	18024561
MICALL1	22	37905657	37942822	37905657
MICALL2	7	1428465	1459470	1459470
MICB	6	31494881	31511124	31494881
MICOS10	1	19484403	19629821	19484403
MICOS10-NBL1	1	19597067	19656927	19597067
MICOS13	19	5678421	5680516	5680516
MICU1	10	72367327	72626191	72626191
MICU2	13	21492691	21604181	21604181
MICU3	8	17027238	17122642	17027238
MID1	X	10445310	10833654	10833654
MID1IP1	X	38801432	38806537	38801432
MID2	X	107825755	107927193	107825755
MIDEAS	14	73715122	73790285	73790285
MIDN	19	1248553	1259140	1248553
MIEF1	22	39499432	39518132	39499432
MIEF2	17	18260597	18266552	18260597
MIEN1	17	39728496	39730532	39730532
MIER1	1	66924895	66988619	66924895
MIER2	19	301444	344815	344815
MIER3	5	56919602	56971675	56971675
MIF	22	23894383	23895227	23894383
MIF4GD	17	75266228	75271227	75271227
MIGA1	1	77779624	77879539	77779624
MIGA2	9	129036621	129072082	129036621
MIIP	1	12019466	12032045	12019466
MILR1	17	64449037	64468643	64449037
MINAR1	15	79432336	79472304	79432336
MINAR2	5	129748094	129766732	129748094
MINDY1	1	150996086	151008375	151008375
MINDY2	15	58771192	58861900	58771192
MINDY3	10	15778170	15860507	15860507
MINDY4	7	30771417	30892387	30771417
MINDY4B	3	150870376	150905439	150905439
MINK1	17	4833340	4898061	4833340
MINPP1	10	87504875	87553461	87504875
MIOS	7	7566875	7608932	7566875
MIOX	22	50486784	50490648	50486784
MIP	12	56449502	56469166	56469153
MIPEP	13	23730189	23889400	23889400
MIPOL1	14	37197913	37552361	37197913
MIS12	17	5486285	5490814	5486285
MIS18A	21	32268228	32279049	32279049
MIS18BP1	14	45203190	45253540	45253540
MISP	19	751112	764318	751112
MISP3	19	14072536	14075062	14072536
MITD1	2	99161427	99181058	99181058
MITF	3	69739464	69968336	69739464
MIXL1	1	226223618	226227060	226223618
MKI67	10	128096659	128126423	128126423
MKKS	20	10401009	10434222	10434222
MKLN1	7	131110096	131496632	131110096
MKNK1	1	46557407	46616843	46616843
MKNK2	19	2037465	2051244	2051244
MKRN1	7	140453033	140479536	140479536
MKRN2	3	12557087	12583713	12557087
MKRN2OS	3	12514934	12561059	12561059
MKRN3	15	23565674	23630075	23565674
MKS1	17	58205441	58219605	58219605
MKX	10	27672874	27746060	27746060
MLANA	9	5890889	5910606	5890889
MLC1	22	50059391	50085426	50085426
MLEC	12	120687149	120701859	120687149
MLF1	3	158571163	158607252	158571163
MLF2	12	6747996	6767475	6767475
MLH1	3	36993350	37050846	36993350
MLH3	14	75013769	75051532	75051532
MLIP	6	53929982	54266280	53929982
MLKL	16	74671855	74700960	74700960
MLLT1	19	6210381	6279975	6279975
MLLT10	10	21524646	21743630	21524646
MLLT11	1	151060397	151069544	151060397
MLLT3	9	20341669	20622499	20622499
MLLT6	17	38705273	38729795	38705273
MLN	6	33794673	33804003	33804003
MLNR	13	49220338	49222377	49220338
MLPH	2	237485428	237555322	237485428
MLST8	16	2204248	2209453	2204248
MLX	17	42567068	42573239	42567068
MLXIP	12	122078756	122147344	122078756
MLXIPL	7	73593194	73624543	73624543
MLYCD	16	83899115	83951445	83899115
MMAA	4	145599042	145660033	145599042
MMAB	12	109553715	109573580	109573580
MMACHC	1	45500300	45513382	45500300
MMADHC	2	149569637	149587778	149587778
MMD	17	55392622	55421924	55421924
MMD2	7	4905989	4959213	4959213
MME	3	155024124	155183704	155024124
MMEL1	1	2590639	2633016	2633016
MMGT1	X	135962070	135974063	135974063
MMP1	11	102789919	102798160	102798160
MMP10	11	102770502	102780628	102780628
MMP11	22	23768226	23784316	23768643
MMP12	11	102862736	102874982	102874982
MMP13	11	102942995	102955732	102955732
MMP14	14	22836560	22849027	22836576
MMP15	16	58025754	58046901	58025754
MMP16	8	88032011	88328025	88328025
MMP17	12	131828393	131851783	131828393
MMP19	12	55835433	55842966	55842966
MMP2	16	55389700	55506691	55389700
MMP20	11	102576832	102625332	102625332
MMP21	10	125753580	125775821	125775821
MMP23B	1	1632163	1635263	1632163
MMP24	20	35226690	35276998	35226690
MMP24OS	20	35201745	35278131	35278131
MMP25	16	3046561	3060726	3046561
MMP26	11	4704927	4992429	4704927
MMP27	11	102691487	102705769	102705769
MMP28	17	35756249	35795707	35795707
MMP3	11	102835801	102843609	102843609
MMP7	11	102520508	102530750	102530747
MMP8	11	102711796	102727050	102727050
MMP9	20	46008908	46016561	46008908
MMRN1	4	89879532	89954629	89879532
MMRN2	10	86935540	86969481	86969481
MMS19	10	97458324	97498794	97498794
MMS22L	6	97142161	97283217	97283210
MMUT	6	49430360	49463253	49463253
MN1	22	27748277	27801756	27801756
MNAT1	14	60734742	60969965	60734742
MND1	4	153344649	153415118	153344649
MNDA	1	158831351	158849506	158831351
MNS1	15	56421544	56465137	56465137
MNT	17	2384073	2401104	2401104
MNX1	7	156994051	157010663	157010663
MOAP1	14	93182199	93184923	93184923
MOB1A	2	74152528	74178898	74178898
MOB1B	4	70902326	71022449	70902326
MOB2	11	1469457	1501247	1501247
MOB3A	19	2071036	2096673	2096673
MOB3B	9	27325209	27529814	27529814
MOB3C	1	46607715	46616891	46616891
MOB4	2	197515571	197553699	197515571
MOBP	3	39467198	39529479	39467198
MOCOS	18	36187497	36272157	36187497
MOCS1	6	39899578	39934551	39934551
MOCS2	5	53095679	53110063	53110063
MOCS3	20	50958818	50963929	50958818
MOG	6	29657002	29672372	29657002
MOGAT1	2	222671658	222709930	222671658
MOGAT2	11	75717838	75732958	75717838
MOGAT3	7	101195007	101201038	101201036
MOGS	2	74461057	74465410	74465410
MOK	14	102224500	102305190	102305190
MON1A	3	49907160	49930173	49930173
MON1B	16	77190835	77202398	77190835
MON2	12	62466817	62600476	62466817
MORC1	3	108958248	109118134	109118134
MORC2	22	30925130	30968774	30968774
MORC3	21	36320189	36386148	36320197
MORC4	X	106813871	107000212	107000212
MORF4L1	15	78810487	78898139	78810487
MORF4L2	X	103675496	103688158	103688158
MORN1	1	2321253	2391707	2391707
MORN2	2	38875962	38929072	38875962
MORN3	12	121648742	121672631	121672631
MORN4	10	97614553	97633500	97633500
MORN5	9	122159908	122200088	122159908
MOS	8	56112942	56113982	56113982
MOSMO	16	22007638	22087534	22007638
MOSPD1	X	134887632	134915257	134915257
MOSPD2	X	14873421	14922327	14873421
MOSPD3	7	100612102	100615384	100612102
MOV10	1	112673141	112700746	112673141
MOV10L1	22	50089879	50161690	50089879
MOXD1	6	132296055	132401475	132401475
MPC1	6	166364919	166383013	166383013
MPC1L	X	40623566	40624136	40623566
MPC2	1	167916675	167937072	167937072
MPDU1	17	7583529	7592789	7583529
MPDZ	9	13105704	13279590	13279590
MPEG1	11	59208510	59212927	59212927
MPG	16	77007	85851	77007
MPHOSPH10	2	71130632	71150101	71130632
MPHOSPH6	16	82147798	82170224	82170224
MPHOSPH8	13	19633659	19673441	19633659
MPHOSPH9	12	123152320	123244014	123244014
MPI	15	74890005	74902219	74890005
MPIG6B	6	31718594	31726714	31723344
MPL	1	43337818	43354466	43337818
MPLKIP	7	40126027	40134622	40134622
MPND	19	4343527	4360086	4343527
MPO	17	58269855	58280935	58280935
MPP1	X	154778684	154821007	154821007
MPP2	17	43875357	43909711	43909711
MPP3	17	43800799	43833170	43833170
MPP4	2	201644870	201698694	201698694
MPP5	14	67241342	67336061	67241342
MPP6	7	24573268	24694193	24573268
MPP7	10	28050993	28334486	28334486
MPPE1	18	11882622	11908366	11908366
MPPED1	22	43411196	43507848	43411196
MPPED2	11	30384493	30586872	30586872
MPRIP	17	17042457	17217679	17042457
MPST	22	37019635	37029822	37019635
MPV17	2	27309492	27325680	27325680
MPV17L	16	15395754	15413271	15395754
MPV17L2	19	18193218	18196948	18193218
MPZ	1	161304735	161309968	161309968
MPZL1	1	167721192	167791919	167721192
MPZL2	11	118253416	118264536	118264536
MPZL3	11	118226690	118252365	118252365
MR1	1	181033425	181061938	181033425
MRAP	21	32291813	32314784	32291813
MRAP2	6	84033772	84090881	84033772
MRAS	3	138347648	138405534	138347648
MRC1	10	17809348	17911164	17809348
MRC2	17	62627670	62693597	62627670
MRE11	11	94415570	94493885	94493885
MREG	2	215942584	216034096	216034096
MRFAP1	4	6640091	6642745	6640091
MRFAP1L1	4	6707701	6709865	6709865
MRGBP	20	62796473	62801729	62796473
MRGPRD	11	68980021	68980986	68980986
MRGPRE	11	3225030	3232417	3232417
MRGPRF	11	69004395	69013382	69013382
MRGPRG	11	3217944	3218813	3218813
MRGPRX1	11	18933813	18939507	18939507
MRGPRX2	11	19054455	19060717	19060717
MRGPRX3	11	18120955	18138480	18120955
MRGPRX4	11	18172837	18174280	18172837
MRI1	19	13764522	13774282	13764522
MRLN	10	59736692	59756041	59756041
MRM1	17	36601583	36608964	36601583
MRM2	7	2234195	2242205	2242205
MRM3	17	782353	792509	782353
MRNIP	5	179835133	179862173	179858860
MRO	18	50795120	50825402	50825402
MROH1	8	144148016	144261940	144148036
MROH2A	2	233775679	233833423	233775679
MROH2B	5	40998017	41071342	41071342
MROH6	8	143566192	143572772	143572772
MROH7	1	54641754	54710266	54641754
MROH7-TTC4	1	54641786	54742308	54641786
MROH8	20	37101226	37179588	37179588
MROH9	1	170935471	171064765	170935471
MRPL1	4	77862830	77952785	77862830
MRPL10	17	47823272	47831541	47831541
MRPL11	11	66435075	66466738	66466738
MRPL12	17	81703367	81707517	81703367
MRPL13	8	120380761	120445402	120445402
MRPL14	6	44113451	44127452	44127452
MRPL15	8	54135241	54148514	54135241
MRPL16	11	59806140	59810778	59810778
MRPL17	11	6680385	6683340	6683340
MRPL18	6	159789812	159798436	159789812
MRPL19	2	75646783	75690851	75646783
MRPL2	6	43054029	43059438	43059438
MRPL20	1	1401909	1407293	1407293
MRPL21	11	68891276	68903835	68903835
MRPL22	5	154941073	154969411	154941073
MRPL23	11	1947278	1984522	1947278
MRPL24	1	156737303	156741590	156741590
MRPL27	17	50367857	50373207	50373207
MRPL28	16	366969	371289	371289
MRPL3	3	131462212	131502983	131502983
MRPL30	2	99181152	99199561	99181152
MRPL32	7	42932376	42948958	42932376
MRPL33	2	27771717	27988087	27771717
MRPL34	19	17292609	17306843	17292609
MRPL35	2	86199355	86213790	86199355
MRPL36	5	1798385	1801366	1801366
MRPL37	1	54184041	54225464	54184041
MRPL38	17	75898644	75905093	75905093
MRPL39	21	25585656	25607517	25607517
MRPL4	19	10251901	10260055	10251901
MRPL40	22	19431902	19436075	19431902
MRPL41	9	137551879	137552555	137551879
MRPL42	12	93467488	93516214	93467488
MRPL43	10	100969458	100987515	100987515
MRPL44	2	223957463	223967714	223957463
MRPL45	17	38297023	38323217	38297023
MRPL46	15	88459477	88467390	88467390
MRPL47	3	179588285	179604649	179604649
MRPL48	11	73787872	73865133	73787872
MRPL49	11	65122183	65127371	65122183
MRPL50	9	101387633	101398618	101398618
MRPL51	12	6491886	6493841	6493841
MRPL52	14	22829879	22835037	22829883
MRPL53	2	74471982	74472687	74472687
MRPL54	19	3762682	3768575	3762682
MRPL55	1	228106679	228109312	228109312
MRPL57	13	21176658	21179084	21176658
MRPL58	17	75012670	75021261	75012670
MRPL9	1	151759647	151763496	151763496
MRPS10	6	42206807	42217861	42217861
MRPS11	15	88467453	88480776	88467453
MRPS12	19	38930548	38933162	38930548
MRPS14	1	175010789	175023425	175023425
MRPS15	1	36455718	36464384	36464384
MRPS16	10	73248843	73252693	73252693
MRPS17	7	55951877	55956500	55951877
MRPS18A	6	43671303	43687791	43687791
MRPS18B	6	30617840	30626395	30617840
MRPS18C	4	83455932	83469735	83455983
MRPS2	9	135499984	135504673	135499984
MRPS21	1	150293861	150308979	150293861
MRPS22	3	139005806	139357223	139005806
MRPS23	17	57834781	57850056	57850056
MRPS24	7	43866558	43869893	43869893
MRPS25	3	15042460	15065317	15065317
MRPS26	20	3046052	3048250	3046052
MRPS27	5	72219403	72320646	72320646
MRPS28	8	79918717	80030289	80030289
MRPS30	5	44808947	44820428	44808947
MRPS31	13	40729128	40771190	40771190
MRPS33	7	141002610	141015228	141015228
MRPS34	16	1771890	1773150	1773150
MRPS35	12	27710822	27756295	27710822
MRPS36	5	69217760	69230158	69217760
MRPS5	2	95085369	95149434	95149434
MRPS6	21	34073224	34143034	34073224
MRPS7	17	75261674	75266376	75261674
MRPS9	2	105038069	105099960	105038069
MRRF	9	122264603	122331337	122264603
MRS2	6	24402908	24426194	24402908
MRTFA	22	40410281	40636719	40636719
MRTFB	16	14071319	14266773	14071319
MRTO4	1	19251805	19260128	19251805
MS4A1	11	60455846	60470752	60455846
MS4A10	11	60785333	60801305	60785333
MS4A12	11	60492778	60507430	60492778
MS4A13	11	60515392	60542721	60515392
MS4A14	11	60378530	60417756	60378530
MS4A15	11	60756867	60776733	60756867
MS4A18	11	60729304	60744212	60729304
MS4A2	11	60088261	60098467	60088261
MS4A3	11	60056587	60071115	60056587
MS4A4A	11	60185702	60317944	60185702
MS4A4E	11	60200270	60243137	60243137
MS4A5	11	60429572	60455214	60429572
MS4A6A	11	60172014	60184666	60184666
MS4A6E	11	60334831	60396596	60334831
MS4A7	11	60378485	60395951	60378485
MS4A8	11	60699585	60715807	60699612
MSANTD1	4	3244369	3271738	3244369
MSANTD2	11	124766498	124800706	124800706
MSANTD3	9	100427143	100451734	100427143
MSANTD3-TMEFF1	9	100442271	100577636	100442271
MSANTD4	11	105995623	106022403	106022403
MSC	8	71841549	71844468	71844468
MSGN1	2	17816460	17817798	17816460
MSH2	2	47403067	47663146	47403067
MSH3	5	80654652	80876815	80654652
MSH4	1	75796882	75913242	75796882
MSH5	6	31739677	31762676	31739677
MSH5-SAPCD1	6	31740020	31764851	31740020
MSH6	2	47695530	47810063	47695530
MSI1	12	120341330	120369164	120369164
MSI2	17	57255851	57684689	57255851
MSL1	17	40121971	40136917	40121971
MSL2	3	136148917	136197241	136197241
MSL3	X	11758159	11775772	11758159
MSLN	16	760734	768865	760734
MSLNL	16	769428	783370	783370
MSMB	10	46033307	46048180	46048180
MSMO1	4	165327667	165343164	165327667
MSMP	9	35752990	35756613	35756613
MSN	X	65588377	65741931	65588377
MSR1	8	16107878	16567490	16567490
MSRA	8	10054292	10428891	10054292
MSRB1	16	1938210	1943326	1943326
MSRB2	10	23095579	23122013	23095579
MSRB3	12	65278643	65491430	65278643
MSS51	10	73423579	73433561	73433561
MST1	3	49683947	49689501	49689501
MST1R	3	49887002	49903873	49903873
MSTN	2	190055700	190062729	190062729
MSTO1	1	155610205	155614951	155610205
MSX1	4	4859665	4863936	4859665
MSX2	5	174724582	174730896	174724582
MT1A	16	56638666	56640087	56638666
MT1B	16	56651886	56653204	56651886
MT1E	16	56625475	56627112	56625475
